"ResponseId","POINT_X","POINT_Y","ZIPCODE","AGE","GENDER","EDUCATION","HHINCOME","EMPLOYED","EMPLOYED_STUDENT","EMPLOYED_RETIRED","RACE","RACE_NATIVE","RACE_ASIAN","RACE_BLACK","RACE_MIDEAST","RACE_PACIFIC","RACE_WHITE","RACE_OTHER","RACE_HISPANIC","POLITICS","CONSERVATIVE","YEARS","PROPERTY","OWNERSHIP","PRIORITIZE_ENVIRON","RANK_ENVIRON","PRIORITY_ENVIRON","PRIORITY_ECONOMY","PRIORITY_INFRAST","PRIORITY_SOCSERV","PRIORITY_ACSNAT","PRIORITY_TRASH","PRIORITY_AIRQTY","PRIORITY_WTRQTY","PRIORITY_JOBINC","PRIORITY_WAGINC","PRIORITY_CSTLIV","PRIORITY_JOBDIV","PRIORITY_PEDCYC","PRIORITY_RODBRG","PRIORITY_UTILTY","PRIORITY_FLDPRT","PRIORITY_ACSEDU","PRIORITY_ACSHLT","PRIORITY_HOUSNG","PRIORITY_PUBTRN","NRELATEDNESS","NR_IMPPRT","NR_CONNCT","NR_SPIRIT","NR_NOTICE","NR_VACSPT","NR_AFFECT","PIDENTITY","PIDENTITY_IDENTY","PIDENTITY_SPCIAL","PIDENTITY_ATTCHD","SOLASTALGIA","SOLASTALGIA_BELONG","SOLASTALGIA_LOSSES","SOLASTALGIA_ASHAMD","SOLASTALGIA_DISAPR","SOLASTALGIA_UQLOSS","SOLASTALGIA_PEACEQ","SOLASTALGIA_DEGRAD","SOLASTALGIA_LFSTYL","SOLASTALGIA_FLEAVE","HOPEPATH_SELFEFF","HOPEPATH_RESPEFF","HOPEPATH_WAYFIX","HOPEPATH_KNOWLG","HOPEPATH_CANFIX","HOPEPATH_RESOLV","HOPEPATH_ENOUGH","SWELLBEING","MHI","MHI_SCORE","MHI_ANXIETY","MHI_DEPRESN","MHI_A1","MHI_A2","MHI_D1","MHI_D2","MHI_D3","LIFESATISFACTION","ECOANXIETY_SCORE","ECOANXIETY_CAT","ECOANXIETY_1","ECOANXIETY_2","ECOANXIETY_3","ECOANXIETY_4","ECOANXIETY_5","ECOANXIETY_6","ECOANXIETY_7","JUSTICE","JUSTICE_DIST","JUSTICE_PRO","JUSTICE_REC","JUSTICE_AGN","ATTITUDE_BAYLNK","ATTITUDE_BAYIMP","ATTITUDE_BIODIV","ATTITUDE_OPPSAT","ATTITUDE_SAFOUT","ATTITUDE_OUTWEL","ATTITUDE_SWMSAF","ATTITUDE_CHNGFW","ATTITUDE_CHNGRN","ATTITUDE_CHNGTP","ATTITUDE_CHNGHS","ATTITUDE_CCTHRT","GROUP_INVOLVEMENT","GROUP_ARTCLT","GROUP_ENVPRT","GROUP_HOANBH","GROUP_POLTCL","GROUP_SPIRIT","GROUP_CHLPAR","GROUP_SPORTS","ACTIVE_COUNT","PASSIVE_COUNT","ATTRACT_COUNT","ACTIVE_AVG","PASSIVE_AVG","ATTRACT_AVG","ACTIVITY_CMPHIK","ACTIVITY_PADBOT","ACTIVITY_SWIMDV","ACTIVITY_BWATCH","ACTIVITY_GARDEN","ACTIVITY_FISHNG","ACTIVITY_EXRCSO","ACTIVITY_RELAXO","ACTIVITY_PICNIC","ACTIVITY_PLYGND","ACTIVITY_ZOOAQU","ACTIVITY_LSNPRK","ACTIVITY_HSTSIT","ACTIVITY_BEACH","ACTIVITY_PIER","BEHAVIOR_FERTLZ","BEHAVIOR_WATER","BEHAVIOR_CLPPNG","BEHAVIOR_GRNINF","BEHAVIOR_NODRIV","BEHAVIOR_RECYCL","BEHAVIOR_PLNTFF","BEHAVIOR_RESTOR","BEHAVIOR_FERTLZweight","FERTLZ_SEASON_N","FERTLZ_SPRING","FERTLZ_SUMMER","FERTLZ_FALL","FERTLZ_WINTER","NORM_FERTLZ","NORM_WATER","NORM_CLPPNG","NORM_GRNINF","NORM_NODRIV","NORM_RECYCL","NORM_PLNTFF","NORM_RESTOR","FISH_LOCATN_N","FISH_LOC_SHORE","FISH_LOC_PIER","FISH_LOC_WATER","FISH_REASON_N","FISH_RSN_SPORT","FISH_RSN_RELAX","FISH_RSN_FOOD","FISH_RSN_SELL","FISH_RSN_WATCH","FISH_RSN_SOCIAL","KNOWLEDGE_WQTRND","KNOWLEDGE_NUTRNT","KNOWLEDGE_SOURCE","KNOWLEDGE_FRTSSN","KNOWLEDGE_SGLOSS","KNOWLEDGE_WQTRND_C","KNOWLEDGE_NUTRNT_C","KNOWLEDGE_SOURCE_C","KNOWLEDGE_FRTSSN_C","KNOWLEDGE_SGLOSS_C","KNOWLEDGE_POINTS","KNOWLEDGE_SCORE","KNOWLEDGE_SCORE_Pct","INFOSOURCES_N","INFO_TV","INFO_RADIO","INFO_PERIOD","INFO_SOCIAL","INFO_MAILE","INFO_GOV","INFO_NGO","INFO_PUBLIC","INFO_WORD","INFO_OWN","REFERRAL","AUDIENCE"
"R_378X7YKyUoJEpj3",NA,NA,34689,"35 - 44","Male","High school diploma or GED","$25,000 - $49,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Neutral",0,"10 - 19 years","Apartment","Rent",0,"Bottom",1.75,2.5,2,2.5,2,2,1,2,2,3,3,2,2,2,2,2,2,3,3,2,1.83333333333333,2,2,2,2,2,1,1.66666666666667,1,2,2,1.85714285714286,1,1,2,2,2,2,2,2,3,1.5,2,1,2,2,2,2,2.66666666666667,2.6,13,6,7,3,3,3,2,2,3,7,"Mild",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0.428571428571429,0,0,0,0,1,1,1,4,3,6,0.666666666666667,3.66666666666667,1.83333333333333,1,1,0,0,1,1,3,4,4,4,1,1,1,3,1,NA,NA,NA,NA,2,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,"Improved","Nitrogen","Industrial discharges into the bay","Winter (December - February)","Nutrient pollution",6,5,7,7,8,2.5,1.5,30,1,0,0,0,1,0,0,0,0,0,0,"Panel","Public"
"R_37kt1pkghS5zFtV",634147.019861,1341833.34035,33566,"55 - 64","Male","Bachelor's degree","$50,000 - $74,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Moderately conservative",2,"20 years or more","Single-family home","Own",1,"Top",3,0,2,2,0,4,4,4,0,0,0,0,4,0,0,4,0,4,0,4,1.5,2,0,0,3,2,2,2.66666666666667,4,2,2,3,0,4,4,4,2,0,3,4,0,0,0.5,0,0,1,2,0,4.16666666666667,4.2,21,9,12,5,4,4,5,3,4,0,"Low",0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4,4,2,2,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,NA,NA,NA,NA,NA,NA,2,0,2,2,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Declined","Nitrogen","Stormwater runoff","Summer (June - September)","Increased ocean temperature",10,10,10,10,10,3,3,60,3,1,1,0,0,0,1,0,0,0,0,"Panel","Public"
"R_37vrUTkjsRs0Jtn",561178.231295,1294140.72482,33511,"18 - 24","Male","Bachelor's degree","$25,000 - $49,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Strongly conservative",3,"1 - 4 years","Single-family home","Own",0,"Bottom",3.25,3.25,3.25,3.5,4,3,3,3,3,4,3,3,3,3,4,3,3,4,4,3,3.33333333333333,4,3,4,4,3,2,3,4,4,1,1.71428571428571,3,2,2,2,3,3,0,0,3,2,2.5,1,3,3,0,2,3.16666666666667,3,15,9,6,5,4,5,0,1,4,8,"Mild",3,2,0,3,0,0,0,1,1,1,1,4,1,3,2,3,4,0,4,0,1,1,4,4,1.71428571428571,2,1,2,2,2,1,2,5,2,3,2.83333333333333,1.66666666666667,1,4,3,3,0,4,3,2,3,0,2,1,0,0,3,0,0,0,0,0,3,3,1,1,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,1,1,1,1,0,0,3,0,1,1,0,1,0,"Improved","Phosphorus","Stormwater runoff","Summer (June - September)","Boat propeller blades,Increased ocean temperature",9,9,9,9,9,3.5,3.15,63,2,1,0,0,0,0,1,0,0,0,0,"Panel","Public"
"R_38M1uHzLpoyz8Ui",419428.904675,1396529.75039,34690,"35 - 44","Female","Bachelor's degree","$75,000 - $99,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Slightly liberal",-1,"20 years or more","Single-family home","Own",0,"Bottom",2.75,3.25,3.5,3,3,3,3,2,2,3,4,4,3,4,3,4,4,3,2,3,3.5,4,4,4,4,4,1,4,4,4,4,2,0,3,3,4,1,1,0,2,4,2.5,4,3,2,4,3,4,2.83333333333333,2.8,14,4,10,2,2,3,3,4,3,14,"Moderate",2,2,2,3,2,2,1,2.33333333333333,3,2,2,1,2,4,4,3,3,4,3,1,2,2,2,4,0.857142857142857,1,2,0,0,0,1,2,6,3,5,2.16666666666667,3.33333333333333,1.33333333333333,1,2,2,1,4,3,4,4,2,1,1,2,0,2,2,3,4,3,1,4,4,4,4,"6",3,1,1,1,0,1,1,0,-2,-1,0,-1,-2,3,1,1,1,2,1,1,0,0,0,0,"Declined","Phosphorus","Stormwater runoff","Summer (June - September)","Boat propeller blades,Increased ocean temperature,Microplastics,Nutrient pollution",8,6,5,1,8,2.5,1,20,7,1,1,0,1,0,1,1,0,1,1,"Panel","Public"
"R_39nJES0pu7jKXw5",611540.532571,1439761.94047,33525,"35 - 44","Male","Vocational or Trade School degree","$50,000 - $74,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Slightly conservative",1,"20 years or more","Mobile home","Rent",0,"Bottom",3,3.25,3,3.75,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4,3,2.83333333333333,3,3,3,3,2,3,3.33333333333333,4,3,3,2.28571428571429,0,3,2,3,2,3,2,1,3,3,2,3,3,2,2,2,3.16666666666667,3.4,17,7,10,4,3,3,4,3,2,5,"Mild",1,0,1,1,1,1,0,3.66666666666667,3,4,4,3,4,3,3,2,3,4,4,1,1,1,1,1,0.571428571428571,1,1,0,0,0,1,1,6,3,6,1,3.33333333333333,1,1,1,1,1,1,1,4,4,2,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,-1,3,1,1,1,3,1,1,1,0,0,0,"Remained about the same","Phosphorus","Industrial discharges into the bay","Winter (December - February)","Microplastics",10,5,6,7,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,"Panel","Public"
"R_3ADQ2SERvlXmECt",553278.732575,1332352.81468,33584,"45 - 54","Female","High school diploma or GED","Less than $25,000","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Neutral",0,"20 years or more","Single-family home","Rent",0,"Bottom",1.25,2,2,1.75,0,2,1,2,2,2,2,2,2,2,2,2,2,0,3,2,2,2,2,2,2,2,2,2.66666666666667,3,3,2,2.71428571428571,3,3,3,3,3,3,2,2,2,3,2.5,3,3,3,2,2,1.66666666666667,1.4,7,2,5,1,1,1,2,2,3,7,"Mild",1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0,4,4,0,0,0,0,0,0.428571428571429,0,1,0,0,0,1,1,3,2,4,0.5,0.666666666666667,0.666666666666667,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,2,1,0,1,0,2,1,1,0,0,0,0,"Declined","Phosphorus","Industrial discharges into the bay","Winter (December - February)","Boat propeller blades",10,10,10,1,0,0.5,0,0,2,1,0,0,0,0,0,0,0,0,1,"Panel","Public"
"R_3AFrzVZdjvktGWB",NA,NA,34683,"55 - 64","Female","Master's degree","$100,000 or more","Part-time",0,0,"White",0,0,0,0,0,1,0,0,"Moderately liberal",-2,"10 - 19 years","Single-family home","Own",0,"Middle",2,1.5,2.25,2.5,4,1,1,2,2,2,1,1,1,1,3,4,4,4,2,0,3.16666666666667,3,3,4,4,2,3,2,2,2,2,1.42857142857143,0,2,0,3,1,1,3,0,0,2,4,2,2,4,1,4,4.66666666666667,4.6,23,9,14,5,4,4,5,5,5,0,"Low",0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,3,4,4,4,0,1,1,0,4,0.714285714285714,1,1,1,0,1,0,1,1,3,5,0.5,3,1.5,0,0,0,0,3,0,4,3,2,0,1,2,2,2,2,2,3,0,0,1,4,1,0,"About once a month",2,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Remained about the same","Phosphorus","Stormwater runoff","Summer (June - September)","Increased ocean temperature",10,5,5,9,1,2,1.4,28,4,1,1,0,0,0,0,0,0,1,1,"Panel","Public"
"R_3aLk3xDs7rrkxAN",532394.356457,1413594.89898,33544,"65 or older","Female","Bachelor's degree","$25,000 - $49,999","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Slightly liberal",-1,"Less than a year","Apartment","Rent",1,"Top",2.5,1.5,2.25,2.25,2,2,3,3,1,1,3,1,2,2,2,3,2,2,3,2,1.83333333333333,2,2,2,2,1,2,1.33333333333333,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1,4,5,5,25,10,15,5,5,5,5,5,5,0,"Low",0,0,0,0,0,0,0,3,3,3,3,3,2,2,0,1,3,4,4,0,0,0,0,0,0.285714285714286,1,0,0,0,1,0,0,1,3,2,0.166666666666667,1.66666666666667,0.333333333333333,0,0,0,0,1,0,1,3,1,0,0,0,0,1,1,NA,NA,NA,NA,4,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Remained about the same","Carbon","Industrial discharges into the bay","Winter (December - February)","Boat propeller blades",1,3,3,1,2,0.5,0.1,2,3,1,0,1,0,0,0,0,0,0,0,"Panel","Public"
"R_3aqMl7Hk8aAMg4s",460499.2627,1337418.06202,33615,"65 or older","Male","Bachelor's degree","$75,000 - $99,999","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Neutral",0,"20 years or more","Single-family home","Rent",0,"Middle",2.75,2.5,3.25,2.75,1,3,3,4,0,3,4,3,3,3,3,4,2,3,3,3,1.5,1,2,0,3,1,2,2.66666666666667,3,2,3,1.28571428571429,1,4,0,2,1,1,0,1,3,0.5,3,1,0,4,3,2,3.5,3.6,18,7,11,4,3,2,4,5,3,2,"Low",0,0,0,0,2,0,0,3,3,4,2,3,3,2,3,4,2,4,2,0,0,3,1,4,0.142857142857143,0,0,1,0,0,0,0,1,1,2,0.666666666666667,1,0.333333333333333,0,0,0,4,0,0,0,3,0,0,0,1,0,1,0,0,2,0,0,0,4,1,0,NA,NA,NA,NA,NA,NA,2,0,-2,0,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Remained about the same","Phosphorus","Industrial discharges into the bay","Summer (June - September)","Nutrient pollution",10,5,9,6,5,1.5,0.85,17,1,1,0,0,0,0,0,0,0,0,0,"Panel","Public"
"R_3arzheyFbDdk6Cy",NA,NA,33810,"65 or older","Female","Associate degree","$100,000 or more","Part-time",0,0,"White",0,0,0,0,0,1,0,0,"Moderately liberal",-2,"10 - 19 years","Single-family home","Own",0,"Bottom",2,2.5,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1.16666666666667,1,1,1,1,2,1,1,1,1,1,0.714285714285714,1,1,0,1,1,1,1,0,1,1,3.5,1,1,4,1,3,3.83333333333333,3.8,19,6,13,4,2,3,5,5,4,0,"Low",0,0,0,0,0,0,0,3.66666666666667,4,4,3,2,3,2,2,1,1,4,3,1,0,1,1,1,0.285714285714286,0,0,0,0,1,1,0,6,3,6,1.83333333333333,3.33333333333333,1.83333333333333,2,2,2,2,2,1,4,3,3,3,2,2,2,1,1,1,1,0,0,1,1,1,1,"A few times",1,1,0,0,0,-2,-2,-2,-2,-2,-1,-1,-1,1,0,1,0,1,1,0,0,0,0,0,"Remained about the same","Carbon","Wastewater","Summer (June - September)","Increased ocean temperature,Microplastics",5,5,6,5,6,1,0.5,10,1,1,0,0,0,0,0,0,0,0,0,"Panel","Public"
"R_3Av73HzwynDxg9r",416741.194212,1321766.71352,33763,"65 or older","Male","Associate degree","$50,000 - $74,999","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Moderately liberal",-2,"20 years or more","Single-family home","Own",0,"Bottom",2.25,3,2.25,2.5,1,3,2,3,2,4,4,2,3,2,2,2,4,2,2,2,2.66666666666667,2,3,3,3,1,4,4,4,4,4,2,1,2,1,2,1,4,2,2,4,2,3.5,1,3,3,3,4,4.33333333333333,4.2,21,8,13,5,3,4,4,5,5,1,"Low",1,0,0,0,0,0,0,3,3,3,3,3,4,4,1,4,2,4,3,0,2,3,2,4,0.142857142857143,0,0,0,0,1,0,0,2,3,3,0.333333333333333,1,0.5,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,3,1,0,NA,NA,NA,NA,NA,NA,-2,2,2,-1,1,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Remained about the same","Phosphorus","Stormwater runoff","Summer (June - September)","Increased ocean temperature",7,10,10,7,6,2,1.7,34,2,1,0,0,0,0,0,0,0,0,1,"Panel","Public"
"R_3Bnvnw3tSQe2ll2",399187.417084,1279257.27716,33772,"55 - 64","Female","High school diploma or GED","Less than $25,000","Unemployed",0,0,"White",0,0,0,0,0,1,0,0,"Slightly liberal",-1,"20 years or more","Single-family home","Own",0,"Middle",2.25,2.5,3.25,2,3,2,2,2,2,2,4,2,2,3,4,4,1,4,2,1,3.33333333333333,3,3,3,4,4,3,3,3,3,3,1.14285714285714,1,1,0,1,1,2,2,1,3,1,3,1,1,3,1,3,2.33333333333333,2.6,13,6,7,5,1,2,2,3,1,10,"Moderate",1,0,1,3,3,2,0,4,4,4,4,1,3,4,3,0,3,4,3,0,0,4,0,4,0,0,0,0,0,0,0,0,3,3,4,1.5,3.66666666666667,1,2,0,0,3,4,0,4,4,3,0,0,3,1,1,1,0,0,0,3,1,4,4,4,NA,NA,NA,NA,NA,NA,1,2,1,-1,0,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Declined","Phosphorus","Stormwater runoff","Summer (June - September)","Nutrient pollution",3,1,3,7,2,2.5,1.1,22,2,0,0,0,1,0,0,0,0,0,1,"Panel","Public"
"R_3BrZAs1q5NVdCW9",391199.217097,1276788.79981,33772,"45 - 54","Female","Associate degree","$25,000 - $49,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Moderately liberal",-2,"20 years or more","Apartment","Rent",1,"Top",4,4,3.75,3.75,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3.66666666666667,3,4,4,3.71428571428571,3,4,3,4,4,4,3,4,3,2,1,2,2,1,4,1,3.5,3.4,17,8,9,4,4,4,4,1,4,0,"Low",0,0,0,0,0,0,0,1,0,3,0,1,0,4,4,1,4,3,1,1,1,4,1,4,0.857142857142857,1,2,0,0,2,1,0,5,3,4,2,3.33333333333333,1.66666666666667,4,2,1,4,1,0,4,4,2,0,0,4,2,3,1,NA,NA,NA,NA,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Declined","Carbon","Stormwater runoff","Spring (March - May)","Increased ocean temperature,Microplastics",10,4,8,9,9,1,0.8,16,2,0,0,0,0,0,0,1,0,0,1,"Panel","Public"
"R_3C2Nn6MD1XNiFe5",614816.642369,1339626.87971,33563,"35 - 44","Male","Bachelor's degree","$100,000 or more","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Neutral",0,"20 years or more","Single-family home","Own",0,"Middle",2.75,3,2.25,3.25,3,3,2,3,3,3,4,2,1,2,3,3,4,4,2,3,3.33333333333333,3,3,4,3,3,4,4,4,4,4,2.71428571428571,0,3,2,3,1,2,4,4,4,4,4,4,4,4,4,4,3.16666666666667,3,15,7,8,4,3,3,4,1,4,4,"Low",1,1,0,1,0,1,0,1.66666666666667,2,2,1,4,4,4,4,1,4,4,2,4,4,2,2,4,1,0,1,2,0,0,2,2,6,3,6,2,2.66666666666667,1.83333333333333,1,1,1,3,4,2,4,2,2,1,1,2,1,3,3,2,3,3,1,3,1,2,1,"About once a month",1,1,0,0,0,-1,0,0,-1,1,1,0,0,1,0,1,0,2,1,1,0,0,0,0,"Declined","Carbon","Wastewater","Winter (December - February)","Increased ocean temperature,Nutrient pollution",9,8,7,9,9,0.5,0.45,9,5,1,0,0,1,1,1,0,0,0,1,"Panel","Public"
"R_3CBjd1Zd7pacqfD",NA,NA,34205,"65 or older","Male","Bachelor's degree","$25,000 - $49,999","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Moderately conservative",2,"10 - 19 years","Apartment","Rent",0,"Bottom",1,2.5,2,2.25,1,1,0,2,3,2,3,2,1,2,2,3,2,2,3,2,1.16666666666667,2,1,1,2,0,1,1.66666666666667,1,2,2,0.857142857142857,2,1,0,2,1,0,2,0,1,1.5,2.5,2,1,2,2,3,4,4.2,21,7,14,4,3,4,5,5,3,1,"Low",0,0,1,0,0,0,0,3.66666666666667,4,3,4,2,3,3,0,4,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.333333333333333,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Improved","Phosphorus","Stormwater runoff","Summer (June - September)","Nutrient pollution",10,5,5,7,6,3.5,2.5,50,4,1,1,0,1,0,1,0,0,0,0,"Panel","Public"
"R_3CCNK50p11UV0zb",NA,NA,33647,"25 - 34","Female","Associate degree","$100,000 or more","Full-time",0,0,"Black",0,0,1,0,0,0,0,0,"Neutral",0,"20 years or more","Apartment","Rent",0,"Middle",3,3.25,2.25,1.75,3,2,3,4,4,3,3,3,0,3,3,3,3,2,0,2,2.66666666666667,3,3,3,3,2,2,2.33333333333333,2,3,2,2.42857142857143,2,2,3,3,2,3,1,3,3,3,2,3,3,3,2,1,2,1.8,9,3,6,2,1,2,3,1,3,7,"Mild",1,0,0,3,0,3,0,1.33333333333333,3,0,1,2,2,1,3,1,2,2,1,1,0,1,1,2,0.857142857142857,0,1,1,1,0,2,1,4,3,6,1.5,1.66666666666667,2,1,2,3,3,0,0,1,3,1,4,2,2,1,1,2,NA,NA,NA,NA,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Remained about the same","Phosphorus","Wastewater","Winter (December - February)","Microplastics",9,7,7,8,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"Panel","Public"
"R_3CE9vbxVMRZlgKB",570056.171914,1277773.40292,33569,"65 or older","Male","Bachelor's degree","$75,000 - $99,999","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Moderately conservative",2,"10 - 19 years","Single-family home","Own",0,"Bottom",1.5,2,2.75,1.5,1,3,1,1,2,2,3,1,2,4,3,2,2,2,1,1,1.5,2,1,1,2,2,1,1.33333333333333,2,1,1,1.71428571428571,3,1,1,2,3,3,2,0,0,0.5,1.5,0,1,1,0,2,4.66666666666667,4.8,24,10,14,5,5,4,5,5,4,0,"Low",0,0,0,0,0,0,0,2.33333333333333,3,2,2,3,3,1,1,3,4,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0.666666666666667,0,0,0,0,0,0,1,0,2,1,1,1,0,1,0,1,3,1,0,0,3,0,0,"2",4,1,1,1,1,0,0,0,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Remained about the same","Nitrogen","Stormwater runoff","Summer (June - September)","Nutrient pollution",7,7,7,6,7,3.5,2.35,47,3,1,0,1,0,0,0,0,0,0,0,"Panel","Public"
"R_3cgZB4TctIaOESd",510623.383764,1304513.98002,33606,"65 or older","Female","Vocational or Trade School degree","$50,000 - $74,999","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Moderately liberal",-2,"20 years or more","Single-family home","Own",0,"Bottom",2.25,2.25,3.25,2.5,2,1,3,3,1,2,4,2,2,3,4,4,1,4,3,2,2.66666666666667,3,3,3,3,2,2,0.666666666666667,1,1,0,2,4,4,2,2,1,1,2,2,4,1.5,2.5,2,1,3,2,2,1,1.2,6,1,5,1,0,1,2,2,0,5,"Mild",1,1,1,1,0,1,0,2,2,2,2,2,2,3,3,2,2,2,2,1,1,3,2,4,0.142857142857143,0,0,0,1,0,0,0,2,1,4,0.666666666666667,0.333333333333333,0.666666666666667,0,0,0,1,3,0,0,1,0,0,0,1,1,1,1,1,4,2,0,0,4,1,1,"A few times",2,1,0,1,0,-1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Declined","Phosphorus","Industrial discharges into the bay","Fall (October - November)","Boat propeller blades,Increased ocean temperature",10,2,3,3,5,0.5,0.25,5,3,1,0,0,1,0,0,0,0,1,0,"Panel","Public"
"R_3CTBDag9NcC5G8U",NA,NA,33782,"65 or older","Female","Associate degree","Less than $25,000","Unemployed",0,0,"White",0,0,0,0,0,1,0,0,"Neutral",0,"10 - 19 years","Single-family home","Own",0,"Middle",1.5,3,1.75,0.75,2,2,1,1,2,4,3,3,2,1,2,2,0,2,0,1,3.16666666666667,4,4,3,4,2,2,2.33333333333333,2,3,2,1,1,1,0,2,2,1,0,1,4,1,3,1,1,4,1,2,3.16666666666667,3.2,16,5,11,2,3,3,4,4,3,7,"Mild",1,1,1,1,1,1,1,3,4,2,3,1,3,3,2,3,3,4,3,1,1,2,0,2,0.142857142857143,0,0,0,0,0,0,1,3,3,5,0.5,3.33333333333333,1.33333333333333,1,0,1,0,1,0,3,4,3,0,1,2,2,2,1,1,4,2,0,3,3,2,0,"A few times",2,1,0,1,0,0,0,0,2,-2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Declined","Phosphorus","Stormwater runoff","Spring (March - May)","Microplastics",5,0,2,0,3,1,0.2,4,1,1,0,0,0,0,0,0,0,0,0,"Panel","Public"
"R_3CTHZO4ot60JHwd",429897.436081,1267609.01964,33714,"55 - 64","Female","Vocational or Trade School degree","$75,000 - $99,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Moderately conservative",2,"20 years or more","Single-family home","Rent",0,"Bottom",1,3.25,1.75,3,1,2,0,1,4,3,3,3,3,1,0,3,4,3,3,2,2.16666666666667,3,1,0,3,4,2,0,0,0,0,1.42857142857143,0,3,1,2,1,1,1,1,0,0,2,0,0,3,1,1,2.16666666666667,2.6,13,4,9,3,1,1,3,5,0,4,"Low",1,0,1,0,1,0,1,3,1,4,4,1,2,0,3,0,1,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0.166666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,2,2,2,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Declined","Phosphorus","Industrial discharges into the bay","Summer (June - September)","Increased ocean temperature,Nutrient pollution",10,10,8,6,9,1.5,1.05,21,1,1,0,0,0,0,0,0,0,0,0,"Panel","Public"
